Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                                  12             void std::vector<statistics, std::allocator<statistics> >::_M_realloc_insert<statistics const&>(__gnu_cxx::__normal_iterator<statistics*, std::vector<statistics, std::allocator<statistics> > >, statistics const&) <cycle 3> [65]
                0.00    0.00      12/70          void std::allocator_traits<std::allocator<statistics> >::construct<statistics, statistics const&>(std::allocator<statistics>&, statistics*, statistics const&) [82]
[245]    0.0    0.00    0.00      24         std::vector<statistics, std::allocator<statistics> >::_M_check_len(unsigned long, char const*) const <cycle 3> [245]
                0.00    0.00      12/12          std::vector<statistics, std::allocator<statistics> >::max_size() const [291]
                0.00    0.00       6/6           void std::__do_alloc_on_swap<std::allocator<statistics> >(std::allocator<statistics>&, std::allocator<statistics>&, std::integral_constant<bool, false>) [300]
                                  12             void std::vector<statistics, std::allocator<statistics> >::_M_realloc_insert<statistics const&>(__gnu_cxx::__normal_iterator<statistics*, std::vector<statistics, std::allocator<statistics> > >, statistics const&) <cycle 3> [65]
-----------------------------------------------
                0.00    0.00       6/24          void std::__alloc_on_swap<std::allocator<statistics> >(std::allocator<statistics>&, std::allocator<statistics>&) [449]
                0.00    0.00       6/24          statistics const& std::forward<statistics const&>(std::remove_reference<statistics const&>::type&) [464]
                0.00    0.00      12/24          void __gnu_cxx::new_allocator<statistics>::construct<statistics, statistics const&>(statistics*, statistics const&) [345]
[246]    0.0    0.00    0.00      24         void std::_Destroy_aux<true>::__destroy<cluster_attributes*>(cluster_attributes*, cluster_attributes*) [246]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::Matrix<int, -1, -1, 0, -1, -1>::Matrix<unsigned int, unsigned int>(unsigned int const&, unsigned int const&) [28]
[247]    0.0    0.00    0.00      20         Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::_check_template_params() [247]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::resize(long, long) [85]
[248]    0.0    0.00    0.00      20         Eigen::DenseBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::DenseBase() [248]
-----------------------------------------------
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >::__normal_iterator(cluster_attributes const* const&) [302]
[249]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<statistics>::deallocate(statistics*, unsigned long) [249]
                0.00    0.00      20/20          void __gnu_cxx::new_allocator<cluster_attributes>::destroy<cluster_attributes>(cluster_attributes*) [250]
-----------------------------------------------
                0.00    0.00      20/20          __gnu_cxx::new_allocator<statistics>::deallocate(statistics*, unsigned long) [249]
[250]    0.0    0.00    0.00      20         void __gnu_cxx::new_allocator<cluster_attributes>::destroy<cluster_attributes>(cluster_attributes*) [250]
                0.00    0.00       9/78          cluster_attributes* std::__relocate_a<cluster_attributes*, cluster_attributes*, std::allocator<cluster_attributes> >(cluster_attributes*, cluster_attributes*, cluster_attributes*, std::allocator<cluster_attributes>&) [221]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::~_Vector_base() [103]
[251]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<cluster_attributes>::~new_allocator() [251]
-----------------------------------------------
                0.00    0.00      20/20          std::remove_reference<std::_Bit_iterator&>::type&& std::move<std::_Bit_iterator&>(std::_Bit_iterator&) [462]
[252]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [252]
-----------------------------------------------
                0.00    0.00      20/20          std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Bit_iterator> >, std::is_move_constructible<std::_Bit_iterator>, std::is_move_assignable<std::_Bit_iterator> >::value, void>::type std::swap<std::_Bit_iterator>(std::_Bit_iterator&, std::_Bit_iterator&) [225]
[253]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [253]
-----------------------------------------------
                0.00    0.00       6/20          void std::vector<statistics, std::allocator<statistics> >::_M_realloc_insert<statistics const&>(__gnu_cxx::__normal_iterator<statistics*, std::vector<statistics, std::allocator<statistics> > >, statistics const&) <cycle 3> [65]
                0.00    0.00      14/20          std::vector<cluster_attributes, std::allocator<cluster_attributes> >::swap(std::vector<cluster_attributes, std::allocator<cluster_attributes> >&) [76]
[254]    0.0    0.00    0.00      20         __gnu_cxx::__alloc_traits<std::allocator<cluster_attributes>, cluster_attributes>::_S_on_swap(std::allocator<cluster_attributes>&, std::allocator<cluster_attributes>&) [254]
                0.00    0.00      20/47          std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data const&) [226]
                0.00    0.00      20/20          void std::__alloc_on_swap<std::allocator<cluster_attributes> >(std::allocator<cluster_attributes>&, std::allocator<cluster_attributes>&) [283]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_impl::~_Vector_impl() [265]
[255]    0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<cluster_attributes*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >::operator++() [255]
-----------------------------------------------
                0.00    0.00      20/20          std::ostream& Eigen::internal::print_matrix<Eigen::Matrix<int, -1, -1, 0, -1, -1> >(std::ostream&, Eigen::Matrix<int, -1, -1, 0, -1, -1> const&, Eigen::IOFormat const&) [38]
[256]    0.0    0.00    0.00      20         Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::coeff(long, long) const [256]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<int, int>, 0>::generic_dense_assignment_kernel(Eigen::internal::evaluator<Eigen::Matrix<int, -1, -1, 0, -1, -1> >&, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > > const&, Eigen::internal::assign_op<int, int> const&, Eigen::Matrix<int, -1, -1, 0, -1, -1>&) [74]
[257]    0.0    0.00    0.00      20         Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<int, int>, 0>::size() const [257]
-----------------------------------------------
                0.00    0.00      20/20          std::ostream& Eigen::internal::print_matrix<Eigen::Matrix<int, -1, -1, 0, -1, -1> >(std::ostream&, Eigen::Matrix<int, -1, -1, 0, -1, -1> const&, Eigen::IOFormat const&) [38]
[258]    0.0    0.00    0.00      20         Eigen::EigenBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::derived() const [258]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<cluster_attributes, std::allocator<cluster_attributes> >::~vector() [428]
[259]    0.0    0.00    0.00      20         std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_M_get_Tp_allocator() const [259]
-----------------------------------------------
                0.00    0.00      20/20          std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [3]
[260]    0.0    0.00    0.00      20         std::_Bit_reference::operator bool() const [260]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<cluster_attributes, std::allocator<cluster_attributes> >::vector(std::vector<cluster_attributes, std::allocator<cluster_attributes> > const&) [114]
[261]    0.0    0.00    0.00      20         std::vector<cluster_attributes, std::allocator<cluster_attributes> >::end() const [261]
                0.00    0.00      20/80          std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_M_create_storage(unsigned long) [220]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<cluster_attributes, std::allocator<cluster_attributes> >::~vector() [428]
[262]    0.0    0.00    0.00      20         std::vector<cluster_attributes, std::allocator<cluster_attributes> >::size() const [262]
-----------------------------------------------
                0.00    0.00      20/20          main [21]
[263]    0.0    0.00    0.00      20         std::allocator<cluster_attributes>::~allocator() [263]
-----------------------------------------------
                0.00    0.00      20/20          cluster_attributes* std::__copy_move_a<false, cluster_attributes const*, cluster_attributes*>(cluster_attributes const*, cluster_attributes const*, cluster_attributes*) [282]
[264]    0.0    0.00    0.00      20         cluster_attributes* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<cluster_attributes>(cluster_attributes const*, cluster_attributes const*, cluster_attributes*) [264]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_base() [266]
[265]    0.0    0.00    0.00      20         std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_impl::~_Vector_impl() [265]
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<cluster_attributes*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >::operator++() [255]
-----------------------------------------------
                0.00    0.00      20/20          cluster_series_generate(int, unsigned int, float, std::vector<cluster_attributes, std::allocator<cluster_attributes> >&, double*) [13]
[266]    0.0    0.00    0.00      20         std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_base() [266]
                0.00    0.00      20/20          std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_impl::~_Vector_impl() [265]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_base(unsigned long, std::allocator<cluster_attributes> const&) [233]
[267]    0.0    0.00    0.00      20         std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl::_Vector_impl(std::allocator<cluster_attributes> const&) [267]
                0.00    0.00      20/353         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [210]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::~_Vector_base() [103]
[268]    0.0    0.00    0.00      20         std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_M_get_Tp_allocator() [268]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [71]
[269]    0.0    0.00    0.00      20         std::_Bit_iterator::_Bit_iterator() [269]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator<unsigned long>::allocator() [91]
[270]    0.0    0.00    0.00      20         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [270]
                0.00    0.00      20/12540       Eigen::DenseStorage<int, -1, -1, -1, 0>::resize(long, long, long) [192]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<bool, std::allocator<bool> >::swap(std::vector<bool, std::allocator<bool> >&) <cycle 2> [150]
[271]    0.0    0.00    0.00      20         std::_Bvector_base<std::allocator<bool> >::_M_get_Bit_allocator() [271]
-----------------------------------------------
                0.00    0.00      20/20          cluster_series_generate(int, unsigned int, float, std::vector<cluster_attributes, std::allocator<cluster_attributes> >&, double*) [13]
[272]    0.0    0.00    0.00      20         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [272]
                0.00    0.00      20/20          std::remove_reference<unsigned long*&>::type&& std::move<unsigned long*&>(unsigned long*&) [287]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_M_deallocate(cluster_attributes*, unsigned long) [205]
[273]    0.0    0.00    0.00      20         std::allocator_traits<std::allocator<statistics> >::deallocate(std::allocator<statistics>&, statistics*, unsigned long) [273]
                0.00    0.00      60/353         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [210]
                0.00    0.00      20/40          void std::_Destroy<statistics*>(statistics*, statistics*) [243]
-----------------------------------------------
                0.00    0.00      20/20          std::ostream& Eigen::internal::print_matrix<Eigen::Matrix<int, -1, -1, 0, -1, -1> >(std::ostream&, Eigen::Matrix<int, -1, -1, 0, -1, -1> const&, Eigen::IOFormat const&) [38]
[274]    0.0    0.00    0.00      20         void std::allocator_traits<std::allocator<statistics> >::destroy<statistics>(std::allocator<statistics>&, statistics*) [274]
                0.00    0.00      20/614786      std::vector<statistics, std::allocator<statistics> >::_S_do_relocate(statistics*, statistics*, statistics*, std::allocator<statistics>&, std::integral_constant<bool, true>) [154]
-----------------------------------------------
                0.00    0.00      20/20          void std::_Destroy<cluster_attributes*, cluster_attributes>(cluster_attributes*, cluster_attributes*, std::allocator<cluster_attributes>&) [67]
[275]    0.0    0.00    0.00      20         std::allocator_traits<std::allocator<cluster_attributes> >::deallocate(std::allocator<cluster_attributes>&, cluster_attributes*, unsigned long) [275]
                0.00    0.00      20/40          void std::_Destroy<statistics*>(statistics*, statistics*) [243]
                0.00    0.00      20/80          __gnu_cxx::new_allocator<statistics>::~new_allocator() [218]
-----------------------------------------------
                0.00    0.00      20/20          print_stat(std::vector<statistics, std::allocator<statistics> >&, unsigned int) [68]
[276]    0.0    0.00    0.00      20         std::vector<statistics, std::allocator<statistics> >::begin() [276]
-----------------------------------------------
                0.00    0.00      20/20          unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [435]
[277]    0.0    0.00    0.00      20         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [277]
                0.00    0.00      40/40          __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [230]
                0.00    0.00      20/594498      std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [155]
-----------------------------------------------
                                  20             std::ios_base::width(long) [278]
                0.00    0.00      20/20          std::enable_if<std::__is_bitwise_relocatable<statistics, void>::value, statistics*>::type std::__relocate_a_1<statistics, statistics>(statistics*, statistics*, statistics*, std::allocator<statistics>&) [217]
[278]    0.0    0.00    0.00      20+20      std::ios_base::width(long) [278]
                                  20             std::ios_base::width(long) [278]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::evaluator_base<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > >::~evaluator_base() [55]
[279]    0.0    0.00    0.00      20         statistics* std::__miter_base<statistics*>(statistics*) [279]
                0.00    0.00      20/40          cluster_attributes* std::__copy_move_a2<true, cluster_attributes*, cluster_attributes*>(cluster_attributes*, cluster_attributes*, cluster_attributes*) [241]
-----------------------------------------------
                0.00    0.00      20/20          std::enable_if<std::__is_bitwise_relocatable<statistics, void>::value, statistics*>::type std::__relocate_a_1<statistics, statistics>(statistics*, statistics*, statistics*, std::allocator<statistics>&) [217]
[280]    0.0    0.00    0.00      20         cluster_attributes const* std::__niter_base<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >(__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >) [280]
-----------------------------------------------
                0.00    0.00      20/20          statistics* std::__uninitialized_copy_a<std::move_iterator<statistics*>, statistics*, statistics>(std::move_iterator<statistics*>, std::move_iterator<statistics*>, statistics*, std::allocator<statistics>&) [59]
[281]    0.0    0.00    0.00      20         statistics* std::__relocate_a<statistics*, statistics*, std::allocator<statistics> >(statistics*, statistics*, statistics*, std::allocator<statistics>&) [281]
                0.00    0.00      20/100         std::enable_if<std::__is_bitwise_relocatable<statistics, void>::value, statistics*>::type std::__relocate_a_1<statistics, statistics>(statistics*, statistics*, statistics*, std::allocator<statistics>&) [217]
-----------------------------------------------
                0.00    0.00      20/20          statistics* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<statistics*>, statistics*>(std::move_iterator<statistics*>, std::move_iterator<statistics*>, statistics*) [203]
[282]    0.0    0.00    0.00      20         cluster_attributes* std::__copy_move_a<false, cluster_attributes const*, cluster_attributes*>(cluster_attributes const*, cluster_attributes const*, cluster_attributes*) [282]
                0.00    0.00      20/20          cluster_attributes* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<cluster_attributes>(cluster_attributes const*, cluster_attributes const*, cluster_attributes*) [264]
-----------------------------------------------
                0.00    0.00      20/20          __gnu_cxx::__alloc_traits<std::allocator<cluster_attributes>, cluster_attributes>::_S_on_swap(std::allocator<cluster_attributes>&, std::allocator<cluster_attributes>&) [254]
[283]    0.0    0.00    0.00      20         void std::__alloc_on_swap<std::allocator<cluster_attributes> >(std::allocator<cluster_attributes>&, std::allocator<cluster_attributes>&) [283]
                0.00    0.00      20/47          std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data const&) [226]
-----------------------------------------------
                0.00    0.00      20/20          std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) <cycle 2> [11]
[284]    0.0    0.00    0.00      20         void std::__alloc_on_swap<std::allocator<unsigned long> >(std::allocator<unsigned long>&, std::allocator<unsigned long>&) [284]
                0.00    0.00      20/20          void std::__do_alloc_on_swap<std::allocator<unsigned long> >(std::allocator<unsigned long>&, std::allocator<unsigned long>&, std::integral_constant<bool, false>) [285]
-----------------------------------------------
                0.00    0.00      20/20          void std::__alloc_on_swap<std::allocator<unsigned long> >(std::allocator<unsigned long>&, std::allocator<unsigned long>&) [284]
[285]    0.0    0.00    0.00      20         void std::__do_alloc_on_swap<std::allocator<unsigned long> >(std::allocator<unsigned long>&, std::allocator<unsigned long>&, std::integral_constant<bool, false>) [285]
-----------------------------------------------
                0.00    0.00      20/20          std::enable_if<std::__is_bitwise_relocatable<cluster_attributes, void>::value, cluster_attributes*>::type std::__relocate_a_1<cluster_attributes, cluster_attributes>(cluster_attributes*, cluster_attributes*, cluster_attributes*, std::allocator<cluster_attributes>&) [242]
[286]    0.0    0.00    0.00      20         int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [286]
-----------------------------------------------
                0.00    0.00      20/20          std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [272]
[287]    0.0    0.00    0.00      20         std::remove_reference<unsigned long*&>::type&& std::move<unsigned long*&>(unsigned long*&) [287]
                0.00    0.00      20/12480       std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [193]
-----------------------------------------------
                0.00    0.00       6/18          cluster_attributes* std::copy<__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*>(__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*) [301]
                0.00    0.00      12/18          std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [294]
[288]    0.0    0.00    0.00      18         std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [288]
-----------------------------------------------
                0.00    0.00       6/12          void std::__alloc_on_swap<std::allocator<statistics> >(std::allocator<statistics>&, std::allocator<statistics>&) [449]
                0.00    0.00       6/12          void __gnu_cxx::new_allocator<statistics>::construct<statistics, statistics const&>(statistics*, statistics const&) [345]
[289]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<cluster_attributes>::deallocate(cluster_attributes*, unsigned long) [289]
                0.00    0.00      12/12          std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [295]
                0.00    0.00      12/12          void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [290]
-----------------------------------------------
                0.00    0.00      12/12          __gnu_cxx::new_allocator<cluster_attributes>::deallocate(cluster_attributes*, unsigned long) [289]
[290]    0.0    0.00    0.00      12         void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [290]
                0.00    0.00      40/78          cluster_attributes* std::__relocate_a<cluster_attributes*, cluster_attributes*, std::allocator<cluster_attributes> >(cluster_attributes*, cluster_attributes*, cluster_attributes*, std::allocator<cluster_attributes>&) [221]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<statistics, std::allocator<statistics> >::_M_check_len(unsigned long, char const*) const <cycle 3> [245]
[291]    0.0    0.00    0.00      12         std::vector<statistics, std::allocator<statistics> >::max_size() const [291]
                0.00    0.00       6/6           cluster_attributes* std::copy<__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*>(__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*) [301]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<statistics, std::allocator<statistics> >::size() const [393]
[292]    0.0    0.00    0.00      12         std::vector<statistics, std::allocator<statistics> >::_S_max_size(std::allocator<statistics> const&) [292]
                0.00    0.00      36/36          __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > > std::__miter_base<__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > > >(__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >) [244]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<statistics, std::allocator<statistics> >::_M_get_Tp_allocator() const [388]
[293]    0.0    0.00    0.00      12         cluster_attributes* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*>(__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*) [293]
-----------------------------------------------
                0.00    0.00      12/12          bool __gnu_cxx::__is_null_pointer<char>(char*) [359]
[294]    0.0    0.00    0.00      12         std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [294]
                0.00    0.00      12/18          std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [288]
-----------------------------------------------
                0.00    0.00      12/12          __gnu_cxx::new_allocator<cluster_attributes>::deallocate(cluster_attributes*, unsigned long) [289]
[295]    0.0    0.00    0.00      12         std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [295]
                0.00    0.00      12/364742      Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > const Eigen::DenseBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::NullaryExpr<Eigen::internal::scalar_constant_op<int> >(long, long, Eigen::internal::scalar_constant_op<int> const&) [161]
-----------------------------------------------
                0.00    0.00       1/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [113]
                0.00    0.00       2/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider() [434]
                0.00    0.00       3/9           std::vector<statistics, std::allocator<statistics> >::end() [304]
                0.00    0.00       3/9           std::vector<bool, std::allocator<bool> >::size() const [397]
[296]    0.0    0.00    0.00       9         std::vector<int, std::allocator<int> >::push_back(int&&) [296]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) <cycle 5> [130]
[297]    0.0    0.00    0.00       9         cluster_attributes* std::__uninitialized_copy_a<std::move_iterator<cluster_attributes*>, cluster_attributes*, cluster_attributes>(std::move_iterator<cluster_attributes*>, std::move_iterator<cluster_attributes*>, cluster_attributes*, std::allocator<cluster_attributes>&) [297]
                0.00    0.00       9/78          cluster_attributes* std::__relocate_a<cluster_attributes*, cluster_attributes*, std::allocator<cluster_attributes> >(cluster_attributes*, cluster_attributes*, cluster_attributes*, std::allocator<cluster_attributes>&) [221]
-----------------------------------------------
                                   9             void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) <cycle 5> [130]
[298]    0.0    0.00    0.00       9         std::move_iterator<cluster_attributes*> std::__make_move_if_noexcept_iterator<cluster_attributes, std::move_iterator<cluster_attributes*> >(cluster_attributes*) <cycle 5> [298]
                              184143             dfs_aux(Eigen::Matrix<int, -1, -1, 0, -1, -1>&, std::vector<bool, std::allocator<bool> >&, int, int, int, percolate_tf&, cluster_attributes&, std::vector<int, std::allocator<int> >&) <cycle 5> [2]
-----------------------------------------------
                0.00    0.00       2/8           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [119]
                0.00    0.00       6/8           void std::vector<statistics, std::allocator<statistics> >::_M_realloc_insert<statistics const&>(__gnu_cxx::__normal_iterator<statistics*, std::vector<statistics, std::allocator<statistics> > >, statistics const&) <cycle 3> [65]
[299]    0.0    0.00    0.00       8         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [299]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<statistics, std::allocator<statistics> >::_M_check_len(unsigned long, char const*) const <cycle 3> [245]
[300]    0.0    0.00    0.00       6         void std::__do_alloc_on_swap<std::allocator<statistics> >(std::allocator<statistics>&, std::allocator<statistics>&, std::integral_constant<bool, false>) [300]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<statistics, std::allocator<statistics> >::max_size() const [291]
[301]    0.0    0.00    0.00       6         cluster_attributes* std::copy<__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*>(__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*) [301]
                0.00    0.00       6/18          std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [288]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data&) [315]
[302]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >::__normal_iterator(cluster_attributes const* const&) [302]
